abstract,generated,rouge1-r,rouge1-p,rouge1-f,rouge2-r,rouge2-p,rouge2-f,rougel-r,rougel-p,rougel-f
"acinetobacter infections have increased and gained attention because of the organism s prolonged environmental survival and propensity to develop antimicrobial drug resistance . the effect of multidrug - resistant ( mdr ) acinetobacter infection on clinical outcomes has not been reported . a retrospective , 
 matched cohort investigation was performed at 2 baltimore hospitals to examine outcomes of patients with mdr acinetobacter infection compared with patients with susceptible acinetobacter infections and patients without acinetobacter infections . 
 multivariable analysis controlling for severity of illness and underlying disease identified an independent association between patients with mdr acinetobacter infection ( n = 96 ) and increased hospital and intensive care unit length of stay compared with 91 patients with susceptible acinetobacter infection ( odds ratio [ or ] 2.5 , 95% confidence interval [ ci ] 1.25.2 and or 2.1 , 95% ci 1.04.3 ] respectively ) and 89 uninfected patients ( or 2.5 , 95% ci 1.25.4 and or 4.2 , 95% ci 1.511.6 ] respectively ) . increased hospitalization associated with mdr acinetobacter infection 
 emphasizes the need for infection control strategies to prevent cross - transmission in healthcare settings .","a photometry of the radio . this analysis of the observed in the . these analysis of this paper , the high field . this paper , but also the stellar and . in particular luminoss .e. the main main technique on ]",0.08256880733944955,0.36,0.13432835517375816,0.006134969325153374,0.029411764705882353,0.010152281407921647,0.08256880733944955,0.36,0.13432835517375816
"decreased activity of the mitochondrial 2-oxoglutarate dehydrogenase complex ( ogdhc ) in brain accompanies neurodegenerative diseases . to reveal molecular mechanisms of this association , we treated rats with a specific inhibitor of ogdhc , succinyl phosphonate , or exposed them to hypoxic stress . in males treated with succinyl phosphonate and in pregnancy - sensitized females experiencing acute hypobaric hypoxia 
 , we revealed upregulation of brain ogdhc ( within 24 hours ) , with the activity increase presumably representing the compensatory response of brain to the ogdhc inhibition . 
 this up - regulation of brain ogdhc was accompanied by an increase in exploratory activity and a decrease in anxiety of the experimental animals . remarkably , the hypoxia - induced elevation of brain ogdhc and most of the associated behavioral changes were abrogated by succinyl phosphonate . 
 the antagonistic action of hypoxia and succinyl phosphonate demonstrates potential therapeutic significance of the ogdhc regulation by the phosphonate analogs of 2-oxoglutarate .","we examine anisotropy data for @xmath00 ( [ @xmath0 cm . we have found that the case , which will the data ir , its system to @xmath3 . the effect and @xmath0 and @xmath33 . for a small @xmath9 ms that how the . the most .",0.09411764705882353,0.25,0.13675213277814316,0.0,0.0,0.0,0.09411764705882353,0.25,0.13675213277814316
"purposethe purpose of this article is to report establishment of the 1st web - based database ( db ) system to collect renal cell carcinoma ( rcc ) data in korea.materials and methodsthe new web - based db system was established to collect basic demographic and clinicopahtological characteristics of a large cohort of patients with rcc in korea . 
 data from a total of 6,849 patients were collected from 8 tertiary care hospitals that agreed to participate in organizing the korean renal cell carcinoma ( korcc ) study group as of 1 july 2015 . 
 basic demographic and clinicopathological characteristics were collected . 
 the data of patients who underwent surgical treatments were analyzed to characterize korean rcc.resultswe established the 1st web - based db of korean rcc , a database comprising renal mass management cases from multiple centers in korea . 
 the data of 5,281 patients who underwent surgical management ( mean follow - up , 32 months ) were analyzed . 
 the most common symptom was incidentally detected renal mass ( 76.9% ) . 
 clinical t1a was the most common ( 54.3% ) stage and mean tumor size was 4.84.2 cm . 
 radical nephrectomy accounted for 62.7% of cases and an open approach was used in 50.7% and 52.2% of radical and partial nephrectomies , respectively . 
 the 5-year overall , cancer - specific and recurrence - free survival rates were 88.1% , 92.2% , and 88.0% , respectively.conclusionswe report the 1st establishment of a web - based db system to collect rcc data in korea . this db system will provide a solid basis for the characterization of korean rcc .","the galaxy ) . + + . this paper # 1 wd , # 1 # , # 2 . phys # 2 # , # 2 # 1 # 1 ( rr#2 # 2 # 1 # 2 1 * * * * * * g g. the low - density # 2 # 1 1.25 # 1, agb: ) pul,, . we find the presence of the , # 2 # 1 ( , * * * *#1#1 , however . # 1 1 # 2 # 1 # 1 # 2 # 2 # 2 _ # 2 . p. ) _ j _ _ . s * # 1 # 1 # 1 # 2 # 2 # 1 # 1 # 2 , # 1 # 1 # 1 # 1 # 1 # 3= ) , , # 2 * # 1 # 1 # 1 # 1 * # 1 # 1 # 2 # * * keywords _ # 2 # 1 # 1#2#2#2#2 # 1 * # 2 . ) # 2 , [ 3 ( * # 2 ) as agb # 1 # 2 # 1#2#2#2 # * # 1 # 2 # 1",0.07352941176470588,0.24390243902439024,0.11299434672284475,0.004291845493562232,0.012048192771084338,0.0063291100506753396,0.07352941176470588,0.24390243902439024,0.11299434672284475
"background and aims : c - mac video laryngoscope ( vl ) with macintosh blade has been found to improve cormack - lehane ( c - l ) laryngoscopic view as well as intubating conditions for orotracheal intubation . 
 however , studies done on the performance of c - mac vl for nasotracheal intubation ( nti ) are very few in number . hence , we compared laryngoscopy and intubating conditions between macintosh direct laryngoscope and c - mac vl for nti.methods:sixty american society of anesthesiologists physical status i , ii patients , aged 818 years , posted for tonsillectomy surgeries under general anaesthesia with nti were randomised , into two groups . 
 patients in group 1 were intubated using macintosh direct laryngoscope and group 2 with c - mac vl . 
 c - l grading , time required for intubation , need for additional manoeuvres and haemodynamic changes during and after intubation were compared between the groups.results:c-l grade 1 views were obtained in 26 and 29 patients in group 1 and group 2 , respectively ( 86.7% vs. 96.7% ) . 
 remaining patients were having c - l grade 2 ( 13.3% vs. 3.3% ) . 
 duration of intubation was less than a minute in group 2 ( 93.3% ) . 
 need for additional manoeuvres ( m1m5 ) were more in group 1 ( 97% vs. 77% ) . 
 m1 ( external manipulation ) was needed more in group 2 compared to group 1 ( 53.3% vs. 30% ) . 
 magill 's forceps alone ( m4 ) and m4 with additional external manipulation ( m5 ) were needed more in group 1 compared to group 2 ( 60% vs. 16%).conclusion : the overall performance of c - mac vl was better when compared to conventional direct macintosh laryngoscope during nti in terms of glottis visualisation , intubation time and need for additional manoeuvres .","a . from well well well , the same approach has been studied ) . the first data , and ) pacs. [ , i.e , respectively , .s .. phys. * : ps . * , in those of the light ) v. [ [ fig , .",0.09285714285714286,0.43333333333333335,0.15294117356401388,0.0078125,0.046511627906976744,0.013377923958792861,0.07857142857142857,0.36666666666666664,0.12941176179930802
"[ purpose ] the aim of this study was to clarify the effects of the rom exercise on joint 
 components according to histopathological analysis . [ subjects and methods ] in total , 
 twenty - six 9-week - old adult male wistar rats were used in this study . 
 the rats were 
 randomly divided into three groups , the immobilization group ( n=10 ) , exercise group 
 ( n=10 ) , and control group ( n=6 ) . 
 the immobilization group and exercise group were 
 anaesthetized and operated on under sterile conditions . 
 the right knee joints in the 
 immobilization group and exercise group were immobilized with external fixation at 120 
 degrees of flexion . 
 range of motion exercise was started from the day after 
 immobilization . 
 rom exercise was performed in the exercise group once a day for 3 minutes , 
 6 days a week , for 2 weeks . 
 [ result ] the joint capsule in the immobilization group and 
 exercise group showed narrowing of the collagen bundles in interstitial spaces but was 
 less dense in the control group . in the immobilized group , a hyperplastic reaction was 
 associated with infiltration into the articular cavity and adhesion to the surface of the 
 articular cartilage . 
 conversely , in the exercise group , hyperplasia of tissue was 
 localized to the synovial membrane . 
 [ conclusion ] this finding may suggest that rom 
 exercise induces some changes within the joint components and tissue metabolism .","the cluster ) star are been calculated calculated here both more , i) . we investigate low density of the stellar objects is a direct observation of ) results and of galaxies , the data to the large density of astrophysical structure of the observed spectra of neutron formation formation of the stellar properties of the main observations are an accurate way at a time . our results are discussed by the source source has been done for , which the x - time of a , and the system is used to obtain a single - dependent - energy model for a function , while while the low temperature , as a observed of @xmath1 . this study a mass and , such the high evolution of the . the first first evidence that the system ) . the cluster , @xmath4 is the redshift , is presented . we also be observed in the black holes . the firstpage .",0.1271186440677966,0.18072289156626506,0.14925372649488888,0.03626943005181347,0.04827586206896552,0.04142011344403265,0.11864406779661017,0.1686746987951807,0.13930347773867
"objective : to describe the features of adult patients with benign , unilateral cerebral cortical encephalitis positive for the myelin oligodendrocyte glycoprotein ( mog ) antibody.methods:in this retrospective , cross - sectional study , after we encountered an index case of mog antibody  positive unilateral cortical encephalitis with epileptic seizure , we tested for mog antibody using our in - house , cell - based assay in a cohort of 24 consecutive adult patients with steroid - responsive encephalitis of unknown etiology seen at tohoku university hospital ( 20082014 ) . 
 we then analyzed the findings in mog antibody 
 positive cases.results:three more patients , as well as the index case , were mog antibody  positive , and all were adult men ( median age 37 years , range 2339 years ) . 
 the main symptom was generalized epileptic seizure with or without abnormal behavior or consciousness disturbance . 
 two patients also developed unilateral benign optic neuritis ( before or after seizure ) . in all patients , 
 brain mri demonstrated unilateral cerebral cortical fluid - attenuated inversion recovery hyperintense lesions , which were swollen and corresponded to hyperperfusion on spect . 
 csf studies showed moderate mononuclear pleocytosis with some polymorphonuclear cells and mildly elevated total protein levels , but myelin basic protein was not elevated . 
 a screening of encephalitis - associated autoantibodies , including aquaporin-4 , glutamate receptor , and voltage - gated potassium channel antibodies , was negative . 
 all patients received antiepilepsy drugs and fully recovered after high - dose methylprednisolone , and the unilateral cortical mri lesions subsequently disappeared . 
 no patient experienced relapse.conclusions:these mog antibody  positive cases represent unique benign unilateral cortical encephalitis with epileptic seizure . 
 the pathology may be autoimmune , although the findings differ from mog antibody  associated demyelination and rasmussen and other known immune - mediated encephalitides .","this work work of the number of the other measurements by the , and this paper , with the firstpage . the presence of the results are investigated and . we show that of the existence of the high galaxies and m . it is not show the low energies a source was proposed for the , the high - . the main formation of each . this work , dyr _ . the , it is much more than other objects , or other hand : , , c , . the local stars of a large large scales and more than two two models that the large formation of the most data , it is more than their magnetic fields at fig symmetries . the magnetic magnetic fields are expected astrophysical fields of the resulting resulting resulting at ) . we find @xmath0 . we find that which has been known than the discovery of such than the , p.",0.13372093023255813,0.30666666666666664,0.186234813584881,0.01838235294117647,0.03875968992248062,0.024937651496197925,0.12209302325581395,0.28,0.17004048160107538
"the 
 observed water oxidation activity of the compound class co4o4(oac)4(py 
 x)4 emanates 
 from a co(ii ) impurity . 
 this impurity is oxidized to produce the well - known 
 co - oec heterogeneous cobaltate catalyst , which is an active water 
 oxidation catalyst . 
 we present results from electron paramagnetic 
 resonance spectroscopy , nuclear magnetic resonance line broadening 
 analysis , and electrochemical titrations to establish the existence 
 of the co(ii ) impurity as the major source of water oxidation activity 
 that has been reported for co4o4 molecular cubanes . 
 differential electrochemical mass spectrometry is used to characterize 
 the fate of glassy carbon at water oxidizing potentials and demonstrate 
 that such electrode materials should be used with caution for the 
 study of water oxidation catalysis .","we present a redshift and their method the galactic mass mass of the observations of . this problem can be found using different different analysis in the radio radio rays is the star galaxies are a astrophysical analysis are show that our source on high - cluster sources in this can be a simple method method in the stellar galaxies . we construct the radio and high hole to calculate it is used to the presence of the observed in an important to the . a high - time scales is proposed in the model on . the @xmath8 is a , we calculate the present : a massive massive massive massive mass , it to the mass to agn . the . we we show in our observations of a small ( , and the photometric data . these models with those to this analysis that an important algorithm , to @xmath22 and redshift redshift of the star , such galaxies . the formation of the evolution - band kev . our method @xmath9 are used to the present study the central central mass of one of a a a a .g ) .. for the . this paper . the two - range of the galaxy galaxy characterization of the h.",0.2926829268292683,0.27906976744186046,0.2857142807171202,0.06306306306306306,0.03977272727272727,0.048780483061346365,0.23170731707317074,0.22093023255813954,0.22619047119331076
"objectivewe carried out a secondary analysis in high - risk patients with a previous myocardial infarction ( mi ) and diabetes in the alpha omega trial . 
 we tested the hypothesis that in these patients an increased intake of the n-3 fatty acids eicosapentaenoic acid ( epa ) , docosahexaenoic acid ( dha ) , and -linolenic acid ( ala ) will reduce the incidence of ventricular arrhythmias and fatal mi.research design and methodsa subgroup of 1,014 post - mi patients with diabetes aged 6080 years was randomly allocated to receive one of four trial margarines , three with an additional amount of n-3 fatty acids and one placebo for 40 months . 
 the end points were ventricular arrhythmia  related events and fatal mi . 
 the data were analyzed according to the intention - to - treat principle , using multivariable cox proportional hazards models.resultsthe patients consumed on average 18.6 g of margarine per day , which resulted in an additional intake of 223 mg epa plus 149 mg dha and/or 1.9 g ala in the active treatment groups . during follow - up , 29 patients developed a ventricular arrhythmia  related events and 27 had a fatal mi . compared with placebo patients , the epa - dha plus ala group experienced less ventricular arrhythmia  related events ( hazard ratio 0.16 ; 95% ci 0.040.69 ) . 
 these n-3 fatty acids also reduced the combined end - point ventricular arrhythmia  related events and fatal mi ( 0.28 ; 0.110.71).conclusionsour results suggest that low - dose supplementation of n-3 fatty acids exerts a protective effect against ventricular arrhythmia  related events in post - mi patients with diabetes .","the first , , , ] , ) ] . the ) . the . , , i. we discuss discuss the second. the . this can be be , and the quaquark . we describe discuss discuss the evolution of which is , m , the cluster . a data from the present present new new field model in the main main analysis of the number of the most most new algorithm , where this article , m - energy spectrum , and and the presence of @xcite , ( [ ecolation in the sample : ] , with the time distribution of the case , , @xmath0-n , and @xmath9 . the ) . @xmath4 and the standard sample of the new measurements have been made by both models of dark matter stars is the large @xmath1 , which also produce other hand . therefore ] . we have been able to its , we give more find that @xcite of all the disk that there is the existence of the @xmath1 are presented in the system that it are , : 2 - mail . the other hand , in high and @xmath0 . [ 2007 , ) , we show that that could be understood inhomohomogeneous source using the , the data used for ) ) ; with high ) , a wide mass of super superfluid of the presence of a. here was achieved from the high high energy photometric ) the magnetic field , while the most observed ] . this work we can have a significant of the present ) is .e. [ , the .",0.152317880794702,0.20175438596491227,0.1735849007578499,0.03292181069958848,0.03587443946188341,0.03433475895770855,0.12582781456953643,0.16666666666666666,0.14339622151256692
"the current technique for surgical treatment of the longitudinal spinal cord injury has proven to be successful for restoration of some motor function and alleviation of pain . 
 this has been the first step in finding a cure for spinal cord injuries , but so far there are many obstacles still to be overcome . in this particular injury return of function from spinal cord surgery 
 is only partial . 
 some of the main remaining problems are related to injury - induced neuronal death , direction and specificity of regeneration and muscle , and receptor disintegration from long time denervation . 
 currently this is a surgical procedure without any adjuvant treatments . in order to gain 
 further functional improvement combinational therapies developed in basic science experiments are essential .","one of an analytical analytical method from three three components is the detection of the two star of this this case of the other hand , ] in the bestmetry ) . the high sources with the central central source of the existence of the . here as long temperature at galaxies carlo simulations are obtained on some star star . the first data of astrophysical than the high high law with a simple model of other hand hand of the other of the effect we provide in the ) are performed to the . recent years of astrophysical function of these predictions are larger than the first features from the two objects have been performed at the first system system .",0.17857142857142858,0.234375,0.20270269779401034,0.01694915254237288,0.0196078431372549,0.018181813208265823,0.17857142857142858,0.234375,0.20270269779401034
"large - scale chromosome structure and spatial nuclear arrangement have been linked to control of gene expression and dna replication and repair . 
 genomic techniques based on chromosome conformation capture assess contacts for millions of loci simultaneously , but do so by averaging chromosome conformations from millions of nuclei . 
 here we introduce single cell hi - c , combined with genome - wide statistical analysis and structural modeling of single copy x chromosomes , to show that individual chromosomes maintain domain organisation at the megabase scale , but show variable cell - to - cell chromosome territory structures at larger scales . despite this structural stochasticity , localisation of active gene domains to boundaries of territories 
 is a hallmark of chromosomal conformation . 
 single cell hi - c data bridge current gaps between genomics and microscopy studies of chromosomes , demonstrating how modular organisation underlies dynamic chromosome structure , and how this structure is probabilistically linked with genome activity patterns .","in the stellar and the star , there is calculated data from the number of a data was no single - plane . we present a model . the stellar velocity , the case is the two - formation in a large red and found to , and the . the most study of two a function and show that are . as a kerr - rich rich rich rich in all @xmath11 ) ) the two - dimensional results for @xmath8 ) of the large line in the presence of time , @xmath0 . this analysis of a small , of . the same source is discussed as an additional phase . we derive the first state in @xmath2 ) this was found that the firstpage by the high - up to the two states eq . the . the number of galaxy of superconductor - . our results is the model . from the , which may be obtained in the . the effect @xmath0",0.18811881188118812,0.24675324675324675,0.21348314115831343,0.013605442176870748,0.014598540145985401,0.014084502048454458,0.15841584158415842,0.2077922077922078,0.1797752759897742
highlightsthe paper reports the effect of steroids on upper limb function in non ambulant dmd boys.boys continuing steroids after loss of ambulation perform better than those who stopped at the time of loss of ambulation.the performance of upper limb test can reliably capture change over time and the effect of intervention .,the central stellar field . it is not used in a high velocity region of our model that it leads to be described . i review the low masses obtained and .,0.10810810810810811,0.14814814814814814,0.12499999512207051,0.0,0.0,0.0,0.10810810810810811,0.14814814814814814,0.12499999512207051
"the definition of lutembacher 's syndrome has undergone many changes . 
 it refers to combination of congenital atrial septal defect with acquired mitral stenosis . 
 lutembacher 's syndrome is a very rare disease and in the past , it has been either overdiagnosed or misdiagnosed . here 
 , we will discuss a case of a pregnant lady who developed breathlessness during her third trimester of pregnancy and on detailed examination and investigation , she was found to be having lutembacher 's syndrome .","we present : : pss. we show have have have been observed observed the new new new simulations . this phenomenon of many @xmath8. these observations . we propose a . our studies . the , 2 _ @xmath0 has been found both that the presence of the @xmath0 ] in the high density . furthermore . the same properties of the @xmath4 s . this . we found the two different , the universe and @xmath2 . we find that @xmath3 , our results of the two - level , socd . this paper , we find that the . we conclude that the second , respectively , ) . the system which are an efficient efficient for which will obtained in a function . these results also have the total of the magnetic field , which is much higher higher ( soc , it are well well as the , @xmath00 gev , an important than the results can be given given adiab @xmath9 . our data of the other hand , and @xmath9 is seen as well be explained as a direct direct results are given . since the time , in the data can be measured a very observed the . in a factor of a. we find a function of which are important to the main algorithm with a strong , .",0.3,0.17647058823529413,0.22222221755829916,0.08108108108108109,0.031578947368421054,0.045454541419880985,0.25,0.14705882352941177,0.18518518052126212
